experiment,step,commit,changed_files,target_source_bytes,variant,wall_ms,base_mib,middle_mib,segments,base_merged
baseline-100.json,92,039ea82660621a9668c7d7e81c7144b6f2f75011,4,307697,main,77.14150000000001,61.30796718597412,0.7372446060180664,5,False
baseline-100.json,92,039ea82660621a9668c7d7e81c7144b6f2f75011,4,307697,manual,73.108458,60.44817352294922,15.270694732666016,9,False
baseline-100.json,93,1c344ed41e1e3bd44d5836fbcf5ddceb56ef5ab9,10,284904,manual,78.86720799999999,60.44817352294922,15.422292709350586,7,False
baseline-100.json,93,1c344ed41e1e3bd44d5836fbcf5ddceb56ef5ab9,10,284904,main,78.660208,61.30796718597412,1.1307687759399414,6,False
baseline-100.json,94,f2e2936f91a794513af74d009286c69e3fb2592b,1,3285,main,72.249875,61.30796718597412,1.1332521438598633,7,False
baseline-100.json,94,f2e2936f91a794513af74d009286c69e3fb2592b,1,3285,manual,60.7045,60.44817352294922,15.424776077270508,8,False
baseline-100.json,95,1970f3ed4be7fa8620e4ddc4a12c36a8384cfc27,2,26041,manual,58.678000000000004,60.44817352294922,15.492183685302734,9,False
baseline-100.json,95,1970f3ed4be7fa8620e4ddc4a12c36a8384cfc27,2,26041,main,77.752667,61.30796718597412,1.2006597518920898,8,False
baseline-100.json,96,144e79c8106da23141ac010394b782f730cc7fe8,11,747740,main,852.870125,61.3615779876709,0.0,1,False
baseline-100.json,96,144e79c8106da23141ac010394b782f730cc7fe8,11,747740,manual,92.2655,60.44817352294922,15.816816329956055,8,False
baseline-100.json,97,a1541f5742a29864a80087af313ad460066a1524,1,24111,manual,53.706417,60.44817352294922,15.86324691772461,9,False
baseline-100.json,97,a1541f5742a29864a80087af313ad460066a1524,1,24111,main,74.95220800000001,61.3615779876709,0.04643058776855469,2,False
